Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,CHALLENGE,TACKLE-WON,1,36414,1456.56,36414,1456.56,Player15,,0.6,0.12,,
Away,RECOVERY,THEFT,1,36414,1456.56,36414,1456.56,Player15,,0.6,0.12,,
Away,BALL OUT,,1,36414,1456.56,36461,1458.44,Player15,,0.6,0.12,0.52,-0.04
Away,SET PIECE,THROW IN,1,36880,1475.2,36880,1475.2,Player22,,,,,
Away,PASS,,1,36880,1475.2,36907,1476.28,Player22,Player17,0.49,1.01,0.59,0.94
Away,PASS,,1,36956,1478.24,36996,1479.84,Player17,Player16,0.58,0.89,0.65,0.66
Away,PASS,,1,37027,1481.08,37082,1483.28,Player16,Player15,0.64,0.63,0.6,0.27
Away,PASS,,1,37127,1485.08,37155,1486.2,Player15,Player18,0.55,0.21,0.38,0.0
Away,PASS,,1,37182,1487.28,37194,1487.76,Player18,Player19,0.38,0.0,0.44,0.13
Away,PASS,,1,37215,1488.6,37235,1489.4,Player19,Player20,0.43,0.11,0.38,0.25
Away,CHALLENGE,GROUND-WON,1,37303,1492.12,37303,1492.12,Player20,,0.27,0.24,,
Away,CHALLENGE,GROUND-WON,1,37351,1494.04,37351,1494.04,Player20,,0.19,0.23,,
Away,BALL LOST,INTERCEPTION,1,37382,1495.28,37382,1495.28,Player20,,0.16,0.22,,
Away,CHALLENGE,TACKLE-FAULT-LOST,1,37382,1495.28,37382,1495.28,Player20,,0.16,0.22,,
Away,CHALLENGE,AERIAL-WON,1,38234,1529.36,38234,1529.36,Player16,,0.68,0.39,,
Away,RECOVERY,INTERCEPTION,1,38234,1529.36,38234,1529.36,Player16,,0.68,0.39,,
Away,PASS,,1,38234,1529.36,38275,1531.0,Player16,Player21,0.68,0.39,0.58,0.43
Away,PASS,,1,38275,1531.0,38288,1531.52,Player21,Player19,0.58,0.43,0.6,0.38
Away,CHALLENGE,TACKLE-LOST,1,38317,1532.68,38317,1532.68,Player19,,0.61,0.37,,
Away,BALL LOST,THEFT,1,38317,1532.68,38317,1532.68,Player19,,0.61,0.37,,
Away,RECOVERY,INTERCEPTION,1,38457,1538.28,38457,1538.28,Player22,,0.59,0.75,,
Away,CHALLENGE,TACKLE-FAULT-LOST,1,38457,1538.28,38457,1538.28,Player22,,0.59,0.75,,
Away,RECOVERY,INTERCEPTION,1,42718,1708.72,42718,1708.72,Player16,,0.7,0.67,,
Away,BALL OUT,HEAD,1,42718,1708.72,42768,1710.72,Player16,,0.7,0.67,0.69,1.02
Away,CHALLENGE,GROUND,1,43314,1732.56,43314,1732.56,Player16,,0.71,0.79,,
Away,RECOVERY,INTERCEPTION,1,43325,1733.0,43325,1733.0,Player17,,0.73,0.83,,
Away,PASS,HEAD,1,43325,1733.0,43354,1734.16,Player17,Player22,0.73,0.83,0.64,0.92
Away,CHALLENGE,GROUND-FAULT-LOST,1,43455,1738.2,43455,1738.2,Player22,,0.57,0.94,,
Away,PASS,,1,43469,1738.76,43485,1739.4,Player22,Player21,0.55,0.96,0.46,0.91
Away,BALL LOST,FORCED,1,43485,1739.4,43485,1739.4,Player21,,0.46,0.91,,
Away,RECOVERY,INTERCEPTION,1,44354,1774.16,44354,1774.16,Player18,,0.81,0.45,,
Away,BALL LOST,HEAD,1,44354,1774.16,44402,1776.08,Player18,,0.81,0.45,0.75,0.39
Away,CHALLENGE,GROUND-WON,1,44426,1777.04,44426,1777.04,Player18,,0.82,0.39,,
Away,RECOVERY,INTERCEPTION,1,44426,1777.04,44426,1777.04,Player18,,0.82,0.39,,
Away,BALL LOST,,1,44426,1777.04,44504,1780.16,Player18,,0.82,0.39,0.64,0.16
Away,RECOVERY,INTERCEPTION,1,44863,1794.52,44863,1794.52,Player22,,0.41,0.96,,
Away,BALL OUT,,1,44863,1794.52,44888,1795.52,Player22,,0.41,0.96,0.27,1.02
Away,CHALLENGE,GROUND-LOST,1,45132,1805.28,45132,1805.28,Player20,,0.45,0.9,,
Away,CHALLENGE,TACKLE-FAULT-LOST,1,45184,1807.36,45184,1807.36,Player22,,0.38,0.94,,
Away,CHALLENGE,AERIAL-LOST,1,45905,1836.2,45905,1836.2,Player17,,0.75,0.86,,
Away,RECOVERY,INTERCEPTION,1,46001,1840.04,46001,1840.04,Player16,,0.92,0.9,,
Away,BALL OUT,CLEARANCE,1,46001,1840.04,46037,1841.48,Player16,,0.92,0.9,0.76,1.02
Away,SET PIECE,THROW IN,1,47146,1885.84,47146,1885.84,Player22,,,,,
Away,PASS,,1,47146,1885.84,47204,1888.16,Player22,Player21,0.6,1.01,0.63,0.69
Away,PASS,,1,47204,1888.16,47252,1890.08,Player21,Player15,0.63,0.69,0.66,0.31
Away,PASS,,1,47337,1893.48,47370,1894.8,Player15,Player18,0.53,0.25,0.4,0.04
Away,PASS,,1,47434,1897.36,47462,1898.48,Player18,Player21,0.32,0.07,0.39,0.23
Away,PASS,,1,47496,1899.84,47573,1902.92,Player21,Player17,0.39,0.22,0.46,0.75
Away,PASS,,1,47627,1905.08,47695,1907.8,Player17,Player18,0.43,0.73,0.23,0.15
Away,PASS,,1,47755,1910.2,47783,1911.32,Player18,Player15,0.31,0.1,0.42,0.15
Away,PASS,,1,47801,1912.04,47854,1914.16,Player15,Player16,0.41,0.15,0.54,0.41
Away,PASS,,1,47879,1915.16,47919,1916.76,Player16,Player17,0.54,0.43,0.49,0.8
Away,CHALLENGE,GROUND-WON,1,47979,1919.16,47979,1919.16,Player17,,0.48,0.74,,
Away,PASS,,1,47995,1919.8,48023,1920.92,Player17,Player16,0.5,0.72,0.59,0.57
Away,PASS,,1,48061,1922.44,48091,1923.64,Player16,Player15,0.64,0.5,0.64,0.24
Away,PASS,,1,48137,1925.48,48175,1927.0,Player15,Player20,0.67,0.21,0.58,0.34
Away,PASS,,1,48200,1928.0,48239,1929.56,Player20,Player19,0.59,0.29,0.46,0.06
Away,PASS,,1,48239,1929.56,48277,1931.08,Player19,Player18,0.46,0.06,0.35,0.03
Away,BALL LOST,INTERCEPTION,1,48284,1931.36,48287,1931.48,Player18,,0.33,0.03,0.32,0.02
Away,SET PIECE,THROW IN,1,48404,1936.16,48404,1936.16,Player18,,,,,
Away,PASS,,1,48404,1936.16,48439,1937.56,Player18,Player19,0.24,0.0,0.34,0.05
Away,PASS,,1,48478,1939.12,48518,1940.72,Player19,Player21,0.35,0.13,0.17,0.25
Away,BALL LOST,INTERCEPTION,1,48555,1942.2,48555,1942.2,Player21,,0.13,0.23,0.2,0.18
Away,CHALLENGE,GROUND-LOST,1,48721,1948.84,48721,1948.84,Player19,,0.35,0.49,,
Away,CHALLENGE,TACKLE-FAULT-WON,1,48982,1959.28,48982,1959.28,Player22,,0.93,0.85,,
Away,SET PIECE,FREE KICK,1,50493,2019.72,50493,2019.72,Player25,,,,,
Away,BALL OUT,,1,50493,2019.72,50654,2026.16,Player25,,0.98,0.91,0.31,1.02
Away,CHALLENGE,GROUND,1,50616,2024.64,50616,2024.64,Player24,,0.39,0.93,,
Away,CHALLENGE,GROUND-LOST,1,51166,2046.64,51166,2046.64,Player20,,0.51,0.76,,
Away,CHALLENGE,TACKLE-WON,1,51225,2049.0,51225,2049.0,Player20,,0.57,0.87,,
Away,RECOVERY,THEFT,1,51225,2049.0,51225,2049.0,Player20,,0.57,0.87,,
Away,PASS,,1,51225,2049.0,51226,2049.04,Player20,Player19,0.57,0.87,0.55,0.89
Away,BALL OUT,,1,51226,2049.04,51264,2050.56,Player19,,0.55,0.89,0.6,1.01
Away,RECOVERY,INTERCEPTION,1,51732,2069.28,51732,2069.28,Player19,,0.39,0.31,,
Away,CHALLENGE,TACKLE-LOST,1,51757,2070.28,51757,2070.28,Player19,,0.37,0.31,,
Away,BALL LOST,THEFT,1,51757,2070.28,51757,2070.28,Player19,,0.37,0.31,,
Away,CHALLENGE,GROUND-FAULT-LOST,1,52317,2092.68,52317,2092.68,Player24,,0.67,0.24,,
Away,CHALLENGE,AERIAL-LOST,1,53633,2145.32,53633,2145.32,Player18,,0.95,0.51,,
Away,RECOVERY,SAVED,1,53708,2148.32,53708,2148.32,Player17,,0.99,0.55,,
Away,PASS,,1,53708,2148.32,53724,2148.96,Player17,Player18,0.99,0.55,0.94,0.58
Away,BALL LOST,,1,53724,2148.96,53775,2151.0,Player18,,0.94,0.58,0.88,0.73
Away,RECOVERY,BLOCKED,1,53776,2151.04,53776,2151.04,Player22,,0.89,0.7,,
Away,BALL OUT,,1,53776,2151.04,53821,2152.84,Player22,,0.89,0.7,0.77,1.03
Away,CHALLENGE,TACKLE-WON,1,54381,2175.24,54381,2175.24,Player21,,0.69,0.92,,
Away,RECOVERY,THEFT,1,54381,2175.24,54381,2175.24,Player21,,0.69,0.92,,
Away,PASS,,1,54381,2175.24,54411,2176.44,Player21,Player19,0.69,0.92,0.68,0.75
Away,PASS,,1,54476,2179.04,54506,2180.24,Player19,Player23,0.64,0.69,0.52,0.55
Away,CHALLENGE,GROUND-WON,1,54506,2180.24,54506,2180.24,Player23,,0.52,0.55,,
Away,CHALLENGE,GROUND-WON,1,54546,2181.84,54546,2181.84,Player23,,0.53,0.43,,
Away,CHALLENGE,TACKLE-LOST,1,54603,2184.12,54603,2184.12,Player23,,0.54,0.34,,
Away,BALL LOST,THEFT,1,54603,2184.12,54603,2184.12,Player23,,0.54,0.34,,
Away,CHALLENGE,TACKLE-ADVANTAGE-LOST,1,54643,2185.72,54643,2185.72,Player15,,0.59,0.26,,
Away,CHALLENGE,AERIAL-WON,1,55187,2207.48,55187,2207.48,Player16,,0.93,0.55,,
Away,RECOVERY,INTERCEPTION,1,55187,2207.48,55187,2207.48,Player16,,0.93,0.55,,
Away,PASS,,1,55187,2207.48,55258,2210.32,Player16,Player22,0.93,0.55,0.82,0.94
Away,PASS,,1,55332,2213.28,55354,2214.16,Player22,Player17,0.8,0.95,0.9,0.9
Away,BALL LOST,,1,55354,2214.16,55428,2217.12,Player17,,0.9,0.9,0.66,0.87
Away,CHALLENGE,TACKLE-FAULT-LOST,1,55854,2234.16,55854,2234.16,Player17,,0.68,0.8,,
Away,CHALLENGE,GROUND-WON,1,56810,2272.4,56810,2272.4,Player15,,0.93,0.26,,
Away,RECOVERY,INTERCEPTION,1,56810,2272.4,56810,2272.4,Player15,,0.93,0.26,,
Away,BALL OUT,,1,56810,2272.4,56836,2273.44,Player15,,0.93,0.26,1.01,0.23
Away,CHALLENGE,AERIAL-LOST,1,57572,2302.88,57572,2302.88,Player17,,0.96,0.6,,
Away,RECOVERY,INTERCEPTION,1,57606,2304.24,57606,2304.24,Player25,,0.99,0.55,,
Away,PASS,,1,57606,2304.24,57624,2304.96,Player25,Player16,0.99,0.55,0.95,0.69
Away,BALL LOST,,1,57624,2304.96,57669,2306.76,Player16,,0.95,0.69,0.81,0.74
Away,RECOVERY,,1,59053,2362.12,59053,2362.12,Player25,,0.96,0.47,,
Away,BALL LOST,INTERCEPTION,1,59053,2362.12,59144,2365.76,Player25,,0.96,0.47,0.45,0.1
Away,CHALLENGE,AERIAL-LOST,1,59144,2365.76,59144,2365.76,Player18,,0.43,0.11,,
Away,RECOVERY,,1,60792,2431.68,60792,2431.68,Player25,,0.96,0.49,,
Away,PASS,GOAL KICK,1,60792,2431.68,60882,2435.28,Player25,Player18,0.96,0.49,0.44,0.0
Away,PASS,HEAD,1,60882,2435.28,60916,2436.64,Player18,Player17,0.44,0.0,0.54,0.1
Away,PASS,,1,60916,2436.64,60953,2438.12,Player17,Player20,0.54,0.1,0.52,0.27
Away,PASS,,1,60971,2438.84,60994,2439.76,Player20,Player21,0.52,0.28,0.5,0.48
Away,PASS,,1,61019,2440.76,61069,2442.76,Player21,Player22,0.49,0.53,0.45,0.9
Away,BALL LOST,INTERCEPTION,1,61099,2443.96,61129,2445.16,Player22,,0.42,0.92,0.2,0.9
Away,CHALLENGE,GROUND-FAULT-LOST,1,61524,2460.96,61524,2460.96,Player17,,0.72,0.09,,
Away,RECOVERY,INTERCEPTION,1,62711,2508.44,62711,2508.44,Player19,,0.86,0.49,,
Away,BALL LOST,,1,62711,2508.44,62753,2510.12,Player19,,0.86,0.49,0.7,0.44
Away,RECOVERY,,1,63239,2529.56,63239,2529.56,Player25,,0.95,0.45,,
Away,PASS,GOAL KICK,1,63239,2529.56,63287,2531.48,Player25,Player17,0.95,0.45,0.75,0.05
Away,PASS,,1,63333,2533.32,63381,2535.24,Player17,Player18,0.74,0.06,0.51,0.48
Away,CHALLENGE,GROUND-WON,1,63407,2536.28,63407,2536.28,Player18,,0.51,0.47,,
Away,CHALLENGE,GROUND-FAULT-WON,1,63469,2538.76,63469,2538.76,Player18,,0.53,0.35,,
Away,FAULT RECEIVED,,1,63477,2539.08,63477,2539.08,Player18,,0.54,0.33,,
Away,SET PIECE,FREE KICK,1,63718,2548.72,63718,2548.72,Player20,,,,,
Away,PASS,,1,63718,2548.72,63771,2550.84,Player20,Player19,0.57,0.35,0.42,0.14
Away,PASS,,1,63864,2554.56,63897,2555.88,Player19,Player17,0.24,0.17,0.13,0.05
Away,CHALLENGE,TACKLE-LOST,1,63931,2557.24,63931,2557.24,Player17,,0.14,0.12,,
Away,BALL LOST,THEFT,1,63931,2557.24,63931,2557.24,Player17,,0.14,0.12,,
Away,RECOVERY,INTERCEPTION,1,63994,2559.76,63994,2559.76,Player17,,0.15,0.1,,
Away,PASS,,1,63994,2559.76,64061,2562.44,Player17,Player19,0.15,0.1,0.27,0.1
Away,PASS,,1,64061,2562.44,64105,2564.2,Player19,Player15,0.27,0.1,0.49,0.12
Away,PASS,,1,64205,2568.2,64235,2569.4,Player15,Player21,0.48,0.12,0.49,0.25
Away,BALL LOST,INTERCEPTION,1,64294,2571.76,64327,2573.08,Player21,,0.47,0.14,0.26,0.16
Away,RECOVERY,INTERCEPTION,1,64523,2580.92,64523,2580.92,Player22,,0.68,0.64,,
Away,PASS,,1,64567,2582.68,64617,2584.68,Player22,Player25,0.78,0.76,0.96,0.61
Away,PASS,,1,64617,2584.68,64663,2586.52,Player25,Player18,0.96,0.61,0.64,0.88
Away,PASS,,1,64793,2591.72,64848,2593.92,Player18,Player17,0.54,0.62,0.47,0.13
Away,BALL LOST,INTERCEPTION,1,64971,2598.84,65001,2600.04,Player17,,0.32,0.16,0.14,0.25
Away,CHALLENGE,GROUND-LOST,1,65001,2600.04,65001,2600.04,Player19,,0.15,0.3,,
Away,CHALLENGE,GROUND-LOST,1,65414,2616.56,65414,2616.56,Player15,,0.78,0.39,,
Away,RECOVERY,INTERCEPTION,1,65692,2627.68,65692,2627.68,Player22,,0.89,0.84,,
Away,BALL LOST,CLEARANCE,1,65722,2628.88,65819,2632.76,Player22,,0.87,0.82,0.47,0.79
Away,RECOVERY,INTERCEPTION,1,66245,2649.8,66245,2649.8,Player20,,0.54,0.73,,
Away,BALL OUT,,1,66245,2649.8,66305,2652.2,Player20,,0.54,0.73,0.46,1.01
Away,CHALLENGE,GROUND-LOST,1,66750,2670.0,66750,2670.0,Player22,,0.62,0.93,,
Away,SET PIECE,THROW IN,1,66901,2676.04,66901,2676.04,Player22,,,,,
Away,PASS,,1,66901,2676.04,66938,2677.52,Player22,Player20,0.64,1.01,0.6,0.82
Away,PASS,,1,66958,2678.32,67030,2681.2,Player20,Player16,0.61,0.8,0.82,0.7
Away,PASS,,1,67099,2683.96,67129,2685.16,Player16,Player20,0.82,0.63,0.61,0.59
Away,BALL LOST,INTERCEPTION,1,67159,2686.36,67214,2688.56,Player20,,0.59,0.53,0.36,0.09
Away,RECOVERY,SAVED,1,67514,2700.56,67514,2700.56,Player25,,0.99,0.54,,
Away,PASS,,1,67514,2700.56,67552,2702.08,Player25,Player21,0.99,0.54,0.91,0.5
Away,BALL LOST,INTERCEPTION,1,67552,2702.08,67624,2704.96,Player21,,0.91,0.5,0.96,0.8
Away,RECOVERY,INTERCEPTION,1,67675,2707.0,67675,2707.0,Player19,,0.89,0.5,,
Away,BALL LOST,CLEARANCE,1,67675,2707.0,67747,2709.88,Player19,,0.89,0.5,0.54,0.52
Away,CHALLENGE,AERIAL-LOST,1,67751,2710.04,67751,2710.04,Player23,,0.53,0.46,,
Away,RECOVERY,INTERCEPTION,1,68177,2727.08,68177,2727.08,Player20,,0.57,0.56,,
Away,PASS,,1,68200,2728.0,68230,2729.2,Player20,Player21,0.57,0.6,0.5,0.57
Away,PASS,,1,68230,2729.2,68258,2730.32,Player21,Player19,0.5,0.57,0.52,0.42
Away,PASS,,1,68288,2731.52,68301,2732.04,Player19,Player21,0.51,0.43,0.46,0.41
Away,BALL LOST,INTERCEPTION,1,68406,2736.24,68418,2736.72,Player21,,0.45,0.29,0.35,0.37
Away,CHALLENGE,GROUND,1,68920,2756.8,68920,2756.8,Player16,,0.62,0.82,,
Away,RECOVERY,INTERCEPTION,1,68946,2757.84,68946,2757.84,Player16,,0.66,0.84,,
Away,PASS,,1,69007,2760.28,69022,2760.88,Player16,Player20,0.67,0.88,0.59,0.72
Away,BALL LOST,,1,69030,2761.2,69070,2762.8,Player20,,0.59,0.72,0.52,0.75
Away,RECOVERY,INTERCEPTION,1,69269,2770.76,69269,2770.76,Player17,,0.93,0.33,,
Away,PASS,,1,69269,2770.76,69288,2771.52,Player17,Player25,0.93,0.33,0.98,0.47
Away,PASS,,1,69357,2774.28,69397,2775.88,Player25,Player19,0.9,0.52,0.82,0.67
Away,PASS,,1,69495,2779.8,69538,2781.52,Player19,Player24,0.68,0.66,0.51,0.26
Away,PASS,,1,69563,2782.52,69588,2783.52,Player24,Player15,0.53,0.24,0.64,0.35
Away,PASS,,1,69639,2785.56,69661,2786.44,Player15,Player21,0.59,0.42,0.6,0.69
Away,PASS,,1,69687,2787.48,69729,2789.16,Player21,Player18,0.58,0.72,0.42,0.98
Away,BALL OUT,CROSS,1,69898,2795.92,69948,2797.92,Player18,,0.08,0.82,-0.02,0.25
Away,RECOVERY,INTERCEPTION,2,72237,2889.48,72237,2889.48,Player20,,0.38,0.19,,
Away,PASS,,2,72279,2891.16,72307,2892.28,Player20,Player18,0.43,0.25,0.49,0.33
Away,PASS,,2,72315,2892.6,72358,2894.32,Player18,Player22,0.5,0.32,0.62,0.03
Away,PASS,,2,72358,2894.32,72384,2895.36,Player22,Player23,0.62,0.03,0.67,0.2
Away,BALL LOST,INTERCEPTION,2,72415,2896.6,72425,2897.0,Player23,,0.66,0.21,0.66,0.32
Away,RECOVERY,,2,72443,2897.72,72443,2897.72,Player23,,0.67,0.22,,
Away,PASS,,2,72465,2898.6,72483,2899.32,Player23,Player22,0.67,0.19,0.75,0.02
Away,BALL LOST,INTERCEPTION,2,72541,2901.64,72571,2902.84,Player22,,0.7,0.06,0.77,0.23
Away,RECOVERY,,2,72698,2907.92,72698,2907.92,Player16,,0.32,0.17,,
Away,CHALLENGE,TACKLE-WON,2,72730,2909.2,72730,2909.2,Player16,,0.28,0.12,,
Away,PASS,,2,72820,2912.8,72863,2914.52,Player16,Player21,0.3,0.2,0.34,0.33
Away,PASS,,2,72895,2915.8,72948,2917.92,Player21,Player15,0.34,0.38,0.33,0.8
Away,PASS,,2,73040,2921.6,73068,2922.72,Player15,Player17,0.51,0.83,0.64,1.01
Away,PASS,,2,73135,2925.4,73165,2926.6,Player17,Player21,0.65,0.96,0.6,0.75
Away,PASS,,2,73204,2928.16,73234,2929.36,Player21,Player18,0.6,0.69,0.61,0.45
Away,PASS,,2,73312,2932.48,73364,2934.56,Player18,Player22,0.68,0.37,0.79,0.04
Away,BALL LOST,CROSS-INTERCEPTION,2,73401,2936.04,73414,2936.56,Player22,,0.84,0.02,0.87,0.12
Away,SET PIECE,THROW IN,2,73670,2946.8,73670,2946.8,Player22,,,,,
Away,PASS,,2,73670,2946.8,73743,2949.72,Player22,Player20,0.86,-0.01,0.66,0.13
Away,PASS,,2,73770,2950.8,73795,2951.8,Player20,Player21,0.64,0.16,0.69,0.08
Away,BALL LOST,,2,73863,2954.52,73892,2955.68,Player21,,0.73,0.19,0.88,0.27
Away,SET PIECE,THROW IN,2,74130,2965.2,74130,2965.2,Player22,,,,,
Away,PASS,,2,74130,2965.2,74168,2966.72,Player22,Player20,0.71,-0.01,0.54,0.07
Away,PASS,,2,74199,2967.96,74229,2969.16,Player20,Player16,0.52,0.1,0.44,0.34
Away,PASS,,2,74259,2970.36,74309,2972.36,Player16,Player20,0.43,0.35,0.46,0.15
Away,PASS,,2,74373,2974.92,74395,2975.8,Player20,Player21,0.49,0.16,0.51,0.29
Away,PASS,,2,74530,2981.2,74545,2981.8,Player21,Player22,0.61,0.12,0.62,0.02
Away,PASS,,2,74573,2982.92,74603,2984.12,Player22,Player20,0.6,0.02,0.47,0.14
Away,PASS,,2,74638,2985.52,74674,2986.96,Player20,Player18,0.43,0.18,0.51,0.34
Away,PASS,,2,74674,2986.96,74729,2989.16,Player18,Player16,0.51,0.34,0.33,0.41
Away,PASS,,2,74749,2989.96,74774,2990.96,Player16,Player18,0.33,0.41,0.46,0.5
Away,PASS,,2,74853,2994.12,74925,2997.0,Player18,Player15,0.46,0.54,0.44,0.97
Away,PASS,,2,74959,2998.36,74979,2999.16,Player15,Player19,0.48,1.0,0.56,0.87
Away,PASS,,2,74979,2999.16,74998,2999.92,Player19,Player17,0.56,0.87,0.57,1.0
Away,PASS,,2,75022,3000.88,75042,3001.68,Player17,Player19,0.56,0.97,0.52,0.89
Away,PASS,,2,75101,3004.04,75176,3007.04,Player19,Player24,0.54,0.82,0.78,0.7
Away,PASS,,2,75232,3009.28,75262,3010.48,Player23,Player19,0.86,0.68,0.76,0.57
Away,SHOT,ON TARGET-SAVED,2,75262,3010.48,75284,3011.36,Player19,,0.76,0.57,0.99,0.48
Away,RECOVERY,INTERCEPTION,2,76301,3052.04,76301,3052.04,Player20,,0.08,0.15,,
Away,BALL OUT,,2,76301,3052.04,76341,3053.64,Player20,,0.08,0.15,-0.04,0.19
Away,RECOVERY,,2,77510,3100.4,77510,3100.4,Player25,,0.04,0.48,,
Away,BALL LOST,GOAL KICK,2,77582,3103.28,77582,3103.28,Player25,,0.05,0.45,0.44,0.82
Away,RECOVERY,,2,77626,3105.04,77626,3105.04,Player19,,0.41,0.75,,
Away,BALL LOST,,2,77626,3105.04,77728,3109.12,Player19,,0.41,0.75,0.88,0.65
Away,CHALLENGE,TACKLE-FAULT-WON,2,78319,3132.76,78319,3132.76,Player24,,0.49,0.35,,
Away,SET PIECE,FREE KICK,2,78594,3143.76,78594,3143.76,Player21,,,,,
Away,PASS,,2,78594,3143.76,78645,3145.8,Player21,Player20,0.52,0.39,0.5,0.25
Away,PASS,,2,78645,3145.8,78674,3146.96,Player20,Player22,0.5,0.25,0.56,0.12
Away,PASS,,2,78732,3149.28,78770,3150.8,Player22,Player16,0.56,0.15,0.41,0.39
Away,PASS,,2,78797,3151.88,78837,3153.48,Player16,Player15,0.41,0.41,0.45,0.8
Away,PASS,,2,78950,3158.0,79037,3161.48,Player15,Player22,0.53,0.8,0.61,0.1
Away,PASS,,2,79101,3164.04,79111,3164.44,Player22,Player20,0.55,0.13,0.49,0.24
Away,PASS,,2,79209,3168.36,79224,3168.96,Player20,Player21,0.49,0.27,0.53,0.37
Away,PASS,,2,79224,3168.96,79257,3170.28,Player21,Player16,0.53,0.37,0.41,0.44
Away,BALL OUT,,2,79305,3172.2,79395,3175.8,Player16,,0.41,0.47,0.84,1.02
Away,CHALLENGE,AERIAL-WON,2,79781,3191.24,79781,3191.24,Player15,,0.61,0.76,,
Away,RECOVERY,INTERCEPTION,2,79781,3191.24,79781,3191.24,Player15,,0.61,0.76,,
Away,BALL LOST,HEAD,2,79781,3191.24,79829,3193.16,Player15,,0.61,0.76,0.66,0.31
Away,CHALLENGE,TACKLE-LOST,2,80090,3203.6,80090,3203.6,Player19,,0.75,0.17,,
Away,RECOVERY,INTERCEPTION,2,80433,3217.32,80433,3217.32,Player16,,0.12,0.42,,
Away,BALL LOST,,2,80433,3217.32,80491,3219.64,Player16,,0.12,0.42,0.38,0.28
Away,RECOVERY,INTERCEPTION,2,81575,3263.0,81575,3263.0,Player15,,0.11,0.45,,
Away,BALL OUT,CLEARANCE,2,81575,3263.0,81595,3263.8,Player15,,0.11,0.45,-0.02,0.43
Away,CHALLENGE,AERIAL-FAULT-WON,2,82522,3300.88,82522,3300.88,Player17,,0.07,0.63,,
Away,SET PIECE,FREE KICK,2,82880,3315.2,82880,3315.2,Player25,,,,,
Away,PASS,,2,82880,3315.2,82908,3316.32,Player25,Player15,0.1,0.67,0.18,0.82
Away,PASS,,2,82955,3318.2,83000,3320.0,Player15,Player16,0.19,0.79,0.18,0.52
Away,PASS,,2,83000,3320.0,83041,3321.64,Player16,Player15,0.18,0.52,0.22,0.8
Away,PASS,,2,83041,3321.64,83070,3322.8,Player15,Player21,0.22,0.8,0.3,0.76
Away,PASS,,2,83174,3326.96,83189,3327.56,Player21,Player23,0.44,0.79,0.55,0.69
Away,PASS,,2,83215,3328.6,83233,3329.32,Player23,Player19,0.57,0.69,0.61,0.82
Away,CHALLENGE,TACKLE-WON,2,83262,3330.48,83262,3330.48,Player19,,0.64,0.82,,
Away,PASS,,2,83306,3332.24,83328,3333.12,Player19,Player21,0.65,0.82,0.58,0.77
Away,PASS,,2,83425,3337.0,83455,3338.2,Player21,Player18,0.65,0.54,0.64,0.32
Away,PASS,,2,83485,3339.4,83510,3340.4,Player18,Player22,0.66,0.27,0.72,0.06
Away,PASS,,2,83575,3343.0,83600,3344.0,Player22,Player21,0.71,0.15,0.66,0.23
Away,PASS,,2,83684,3347.36,83704,3348.16,Player21,Player20,0.64,0.25,0.54,0.25
Away,PASS,,2,83733,3349.32,83768,3350.72,Player20,Player16,0.5,0.24,0.46,0.46
Away,PASS,,2,83823,3352.92,83845,3353.8,Player16,Player24,0.51,0.48,0.67,0.44
Away,PASS,,2,83862,3354.48,83882,3355.28,Player24,Player19,0.68,0.47,0.67,0.64
Away,PASS,,2,83901,3356.04,83951,3358.04,Player19,Player17,0.67,0.64,0.85,0.95
Away,BALL LOST,CROSS-INTERCEPTION,2,83951,3358.04,83982,3359.28,Player17,,0.85,0.95,0.91,0.61
Away,CHALLENGE,AERIAL-LOST,2,83982,3359.28,83982,3359.28,Player24,,0.91,0.58,,
Away,CHALLENGE,AERIAL-FAULT-LOST,2,84050,3362.0,84050,3362.0,Player19,,0.76,0.77,,
Away,CHALLENGE,TACKLE-WON,2,84920,3396.8,84920,3396.8,Player18,,0.62,0.04,,
Away,RECOVERY,THEFT,2,84920,3396.8,84920,3396.8,Player18,,0.62,0.04,,
Away,BALL OUT,,2,84920,3396.8,84942,3397.68,Player18,,0.62,0.04,0.62,-0.03
Away,RECOVERY,INTERCEPTION,2,86030,3441.2,86030,3441.2,Player16,,0.4,0.29,,
Away,BALL LOST,,2,86030,3441.2,86060,3442.4,Player16,,0.4,0.29,0.56,0.28
Away,RECOVERY,,2,86091,3443.64,86091,3443.64,Player22,,0.54,0.13,,
Away,PASS,,2,86091,3443.64,86110,3444.4,Player22,Player21,0.54,0.13,0.53,0.24
Away,PASS,,2,86216,3448.64,86266,3450.64,Player21,Player17,0.59,0.44,0.67,0.93
Away,PASS,,2,86306,3452.24,86354,3454.16,Player17,Player21,0.69,0.95,0.63,0.61
Away,PASS,,2,86488,3459.52,86523,3460.92,Player21,Player22,0.68,0.3,0.75,0.05
Away,PASS,,2,86631,3465.24,86648,3465.92,Player22,Player21,0.75,0.11,0.71,0.25
Away,PASS,,2,86703,3468.12,86776,3471.04,Player21,Player17,0.69,0.32,0.83,0.95
Away,BALL LOST,CROSS-INTERCEPTION,2,86808,3472.32,86843,3473.72,Player17,,0.84,0.96,0.95,0.65
